Tier,Genre,Ethnicity,Client_Tag,Creator_Name,TikTok_URL,HitVideos_URL,Hit_Keywords,Followers,Hit_Videos,Median_Views,Engagement_Rate,Vibe_Cluster_Hint,Region_Type
S,FOOD,ASIA,zstea,navito_halal,https://www.tiktok.com/@navito_halal,"https://www.tiktok.com/@navito_halal/video/7489108975833632018, https://www.tiktok.com/@navito_halal/video/7496818383942323463, https://www.tiktok.com/@navito_halal/video/7519149371233946887, https://www.tiktok.com/@navito_halal/video/7528037532785741064, https://www.tiktok.com/@navito_halal/video/7539764236134665489","Best Halal food Tokyo, Halal Friendly Tokyo Guide, Muslim Friendly Tokyo Guide, Best Halal Wagyu Tokyo",457900,12,214600,5.94,Luxury,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,halal.wagyu.stall,https://www.tiktok.com/@halal.wagyu.stall,"https://www.tiktok.com/@halal.wagyu.stall/video/7527619258424036616, https://www.tiktok.com/@halal.wagyu.stall/video/7528350110632348946, https://www.tiktok.com/@halal.wagyu.stall/video/7540579333195222280, https://www.tiktok.com/@halal.wagyu.stall/video/7556092672495193362, https://www.tiktok.com/@halal.wagyu.stall/video/7583286691423702279","Best Halal food Tokyo, Wagyu Burger Tokyo Review, Best Halal Wagyu Tokyo, Halal Friendly Tokyo Guide",4564,9,143900,5.83,Luxury,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,tokyomuslimstay,https://www.tiktok.com/@tokyomuslimstay,"https://www.tiktok.com/@tokyomuslimstay/video/7517922175358078226, https://www.tiktok.com/@tokyomuslimstay/video/7521649369544723730, https://www.tiktok.com/@tokyomuslimstay/video/7563356021302005000, https://www.tiktok.com/@tokyomuslimstay/video/7567408503938141447, https://www.tiktok.com/@tokyomuslimstay/video/7568439177503755538","Muslim Friendly Tokyo Guide, Best Halal food Tokyo, Halal Friendly Tokyo Guide",27000,7,25300,5.69,Urban/Street,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,niko0813,https://www.tiktok.com/@niko0813,"https://www.tiktok.com/@niko0813/video/7512507472695905543, https://www.tiktok.com/@niko0813/video/7580550777358322951, https://www.tiktok.com/@niko0813/video/7589296294431165703, https://www.tiktok.com/@niko0813/video/7591186668749868295, https://www.tiktok.com/@niko0813/video/7592759992806067474","JDM Tokyo, Tokyo Night Drive, Daikoku PA",124800,6,663000,5.1,Urban/Street,Global
S,EXPERIENCE,AMERICA,creha,88grouptokyoextremedrive,https://www.tiktok.com/@88grouptokyoextremedrive,"https://www.tiktok.com/@88grouptokyoextremedrive/video/7489477003079355703, https://www.tiktok.com/@88grouptokyoextremedrive/video/7512693018193825032, https://www.tiktok.com/@88grouptokyoextremedrive/video/7512694908046576904, https://www.tiktok.com/@88grouptokyoextremedrive/video/7561430640701246738, https://www.tiktok.com/@88grouptokyoextremedrive/video/7562921879175040263","Tokyo Drift Real Life, Daikoku PA, Tokyo Car Meet, JDM Tokyo",251900,5,286700,3.6,Urban/Street,Global
S,EXPERIENCE,ASIA,tokyosauna,asmrtwixtokyoheadspa,https://www.tiktok.com/@asmrtwixtokyoheadspa,"https://www.tiktok.com/@asmrtwixtokyoheadspa/video/7570025153304792375, https://www.tiktok.com/@asmrtwixtokyoheadspa/video/7571509577334656269, https://www.tiktok.com/@asmrtwixtokyoheadspa/video/7584432550072929591, https://www.tiktok.com/@asmrtwixtokyoheadspa/video/7584842244578888974, https://www.tiktok.com/@asmrtwixtokyoheadspa/video/7588166682678512910",Luxury Spa Japan,130800,5,330600,1.07,General,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,japanbringhome,https://www.tiktok.com/@japanbringhome,"https://www.tiktok.com/@japanbringhome/video/7589891707441810709, https://www.tiktok.com/@japanbringhome/video/7604864295888866581, https://www.tiktok.com/@japanbringhome/video/7568449626278219029, https://www.tiktok.com/@japanbringhome/video/7591039387840859413","Unique Japan Souvenirs, Japan Gift Ideas",3514,4,55000,9.04,Hidden Gem,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,itsjeffandmel,https://www.tiktok.com/@itsjeffandmel,"https://www.tiktok.com/@itsjeffandmel/video/7499802247321095431, https://www.tiktok.com/@itsjeffandmel/video/7569529330578001160, https://www.tiktok.com/@itsjeffandmel/video/7571281249566756114, https://www.tiktok.com/@itsjeffandmel/video/7599969468768537864","Tokyo Gamers Guide, Tokyo DIY Workshop",3144,4,52900,7.5,Luxury,Global
S,LIFESTYLE,ASIA,wakupaku,ciaras.glutenfree.travel,https://www.tiktok.com/@ciaras.glutenfree.travel,"https://www.tiktok.com/@ciaras.glutenfree.travel/video/7525800067463187734, https://www.tiktok.com/@ciaras.glutenfree.travel/video/7546601739361766678, https://www.tiktok.com/@ciaras.glutenfree.travel/video/7516101357632359702, https://www.tiktok.com/@ciaras.glutenfree.travel/video/7531725380760227094",Gluten Free Japan,3512,4,10000,7.37,Traditional/Zen,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,baochitravel,https://www.tiktok.com/@baochitravel,"https://www.tiktok.com/@baochitravel/video/7563525931864788246, https://www.tiktok.com/@baochitravel/video/7569853959439912214, https://www.tiktok.com/@baochitravel/video/7570553045927382275, https://www.tiktok.com/@baochitravel/video/7572875356403682582",Tokyo DIY Workshop,578600,4,177400,4.5,Urban/Street,Global
S,FOOD,ASIA,zstea,nikuteifutago.halal,https://www.tiktok.com/@nikuteifutago.halal,"https://www.tiktok.com/@nikuteifutago.halal/video/7531008121033084178, https://www.tiktok.com/@nikuteifutago.halal/video/7535401206387051784, https://www.tiktok.com/@nikuteifutago.halal/video/7556178946342030600","Best Halal Wagyu Tokyo, Best Halal food Tokyo",3725,3,17400,6.94,Luxury,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,denniscollects,https://www.tiktok.com/@denniscollects,"https://www.tiktok.com/@denniscollects/video/7486220239462501678, https://www.tiktok.com/@denniscollects/video/7555885974115470622, https://www.tiktok.com/@denniscollects/video/7574105813107641630","Japan Retro Game Hunting, Tokyo Game Hunting, Tokyo Gamers Guide",255700,3,23200,5.72,Hidden Gem,Global
S,EXPERIENCE,AMERICA,creha,mrboost.jp,https://www.tiktok.com/@mrboost.jp,"https://www.tiktok.com/@mrboost.jp/video/7562654530853293332, https://www.tiktok.com/@mrboost.jp/video/7579794796693294357, https://www.tiktok.com/@mrboost.jp/video/7594157611012885781","JDM Tokyo, Tokyo Car Meet",17600,3,2900000,5.36,Urban/Street,Global
S,EXPERIENCE,AMERICA,creha,ichioku_tours,https://www.tiktok.com/@ichioku_tours,"https://www.tiktok.com/@ichioku_tours/video/7517369188290186504, https://www.tiktok.com/@ichioku_tours/video/7525555198975085842, https://www.tiktok.com/@ichioku_tours/video/7571911900741537042",Daikoku PA,12100,3,88200,4.68,General,Global
S,BEAUTY,ASIA,cafune,_dianainjapan,https://www.tiktok.com/@_dianainjapan,"https://www.tiktok.com/@_dianainjapan/video/7520087607930293526, https://www.tiktok.com/@_dianainjapan/video/7561651379173870870, https://www.tiktok.com/@_dianainjapan/video/7598462573968641302","Tokyo Nail Salon English Speaking, PrivateSalonTokyo, Luxury Beauty Experience Japan",134200,3,16700,4.04,General,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,asukunavi.tokyo_food,https://www.tiktok.com/@asukunavi.tokyo_food,"https://www.tiktok.com/@asukunavi.tokyo_food/video/7574617189471374600, https://www.tiktok.com/@asukunavi.tokyo_food/video/7596481793855851797, https://www.tiktok.com/@asukunavi.tokyo_food/video/7598746251659595028","Tokyo Hidden Gem Lunch, Wagyu Burger Tokyo Review",48400,3,111100,4,Hidden Gem,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,halal.diyafa,https://www.tiktok.com/@halal.diyafa,"https://www.tiktok.com/@halal.diyafa/video/7524246516265995527, https://www.tiktok.com/@halal.diyafa/video/7534293189541317905, https://www.tiktok.com/@halal.diyafa/video/7576974348389534984","Best Halal food Tokyo, Best Halal Wagyu Tokyo",8044,3,8596,3.1,Luxury,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,wheretofindme,https://www.tiktok.com/@wheretofindme,"https://www.tiktok.com/@wheretofindme/video/7581967851825696022, https://www.tiktok.com/@wheretofindme/video/7573790830146784514, https://www.tiktok.com/@wheretofindme/video/7533335863032433942","#japantravelguide, #hiddengemsjapan",485000,3,191900,2.66,Hidden Gem,Tabinaka (JP focus)
S,EXPERIENCE,ASIA,tokyosauna,_dianainjapan,https://www.tiktok.com/@_dianainjapan,"https://www.tiktok.com/@_dianainjapan/video/7490434568739147030, https://www.tiktok.com/@_dianainjapan/video/7504893682361961750, https://www.tiktok.com/@_dianainjapan/video/7598462573968641302","Relaxing Spots in Tokyo, Best Wellness Tokyo, Luxury Spa Japan",134200,3,10200,1.86,Hidden Gem,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,nots,makutor50,https://www.tiktok.com/@makutor50,"https://www.tiktok.com/@makutor50/video/7569990004844383495, https://www.tiktok.com/@makutor50/video/7508346681906187528, https://www.tiktok.com/@makutor50/video/7553039956516539656",#japanesestreet,441600,3,1900000,0.43,Urban/Street,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,samclaugh,https://www.tiktok.com/@samclaugh,"https://www.tiktok.com/@samclaugh/video/7597583498123201847, https://www.tiktok.com/@samclaugh/video/7597263540843531534",Vegan Sweets Tokyo,5439,2,3541,9.75,General,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,japantravelbasics,https://www.tiktok.com/@japantravelbasics,"https://www.tiktok.com/@japantravelbasics/video/7551367447131983124, https://www.tiktok.com/@japantravelbasics/video/7608893409436192001",#japantravelguide,24200,2,24600,8.04,Traditional/Zen,Tabinaka (JP focus)
S,EXPERIENCE,ASIA,tokyosauna,only.injapan,https://www.tiktok.com/@only.injapan,"https://www.tiktok.com/@only.injapan/video/7568746257586457887, https://www.tiktok.com/@only.injapan/video/7589070859726277919",Authentic Tokyo Experience,37400,2,557500,7.52,Hidden Gem,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,kaan.to.japan,https://www.tiktok.com/@kaan.to.japan,"https://www.tiktok.com/@kaan.to.japan/video/7558127525092723999, https://www.tiktok.com/@kaan.to.japan/video/7557014548109217054",Unique Japan Souvenirs,15700,2,54900,7.44,General,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,haloodie,https://www.tiktok.com/@haloodie,"https://www.tiktok.com/@haloodie/video/7525928153408081165, https://www.tiktok.com/@haloodie/video/7568573494917745951","Wagyu Burger Tokyo Review, Best Halal Wagyu Tokyo",6784,2,21300,7.37,Luxury,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,thegfduo,https://www.tiktok.com/@thegfduo,"https://www.tiktok.com/@thegfduo/video/7544126587600522512, https://www.tiktok.com/@thegfduo/video/7547496116288245012",Gluten Free Japan,795,2,3549,7.26,Urban/Street,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,itsgracechin,https://www.tiktok.com/@itsgracechin,"https://www.tiktok.com/@itsgracechin/video/7611482455903669525, https://www.tiktok.com/@itsgracechin/video/7552511073853738247","#japanitinerary, #japantravelguide",125400,2,74900,7.14,General,Tabinaka (JP focus)
S,EXPERIENCE,ASIA,tokyosauna,theroundjournal,https://www.tiktok.com/@theroundjournal,"https://www.tiktok.com/@theroundjournal/video/7560767001325489430, https://www.tiktok.com/@theroundjournal/video/7579414580170902806",Relaxing Spots in Tokyo,4477,2,17200,7.13,Hidden Gem,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,bynessa_,https://www.tiktok.com/@bynessa_,"https://www.tiktok.com/@bynessa_/video/7558429201607494928, https://www.tiktok.com/@bynessa_/video/7562493991669845269",Japan Gift Ideas,277100,2,75600,7.06,General,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,japan_savvytourist,https://www.tiktok.com/@japan_savvytourist,"https://www.tiktok.com/@japan_savvytourist/video/7594306477297274120, https://www.tiktok.com/@japan_savvytourist/video/7603125908840516885",#japantravelguide,1849,2,12700,6.94,Luxury,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,celinelinarte,https://www.tiktok.com/@celinelinarte,"https://www.tiktok.com/@celinelinarte/video/7485095104676384043, https://www.tiktok.com/@celinelinarte/video/7550817358185598221",Tokyo DIY Workshop,110400,2,259200,6.67,General,Global
S,BEAUTY,ASIA,cafune,arina.negishi,https://www.tiktok.com/@arina.negishi,"https://www.tiktok.com/@arina.negishi/video/7564016469026065694, https://www.tiktok.com/@arina.negishi/video/7572228045931646238","Tokyo Travel Itinerary Beauty, Luxury Beauty Experience Japan",324900,2,137900,6.43,Cinematic,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,takashi.film,https://www.tiktok.com/@takashi.film,"https://www.tiktok.com/@takashi.film/video/7531008868982295826, https://www.tiktok.com/@takashi.film/video/7517296080485092616","#japanitinerary, #japantravelguide",538500,2,1700000,6.27,Traditional/Zen,Tabinaka (JP focus)
S,BEAUTY,ASIA,cafune,itsgracechin,https://www.tiktok.com/@itsgracechin,"https://www.tiktok.com/@itsgracechin/video/7495722825265859858, https://www.tiktok.com/@itsgracechin/video/7530605017619877127","Luxury Beauty Experience Japan, Tokyo Travel Itinerary Beauty",123700,2,225900,5.86,Kawaii,Tabinaka (JP focus)
S,BEAUTY,ASIA,cafune,aylennpark,https://www.tiktok.com/@aylennpark,"https://www.tiktok.com/@aylennpark/video/7482225534672456990, https://www.tiktok.com/@aylennpark/video/7559411343720287519",Tokyo Travel Itinerary Beauty,1600000,2,422200,5.5,General,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,hommathefoodie,https://www.tiktok.com/@hommathefoodie,"https://www.tiktok.com/@hommathefoodie/video/7505435833021893918, https://www.tiktok.com/@hommathefoodie/video/7513612547673656606","Tokyo Hidden Gem Lunch, Shinjuku Gyoen Food Guide",51800,2,97700,5.46,Hidden Gem,Tabinaka (JP focus)
S,BEAUTY,ASIA,cafune,navito_halal,https://www.tiktok.com/@navito_halal,"https://www.tiktok.com/@navito_halal/video/7503919817418657042, https://www.tiktok.com/@navito_halal/video/7600357162786901268","PrivateSalonTokyo, Tokyo Travel Itinerary Beauty",458200,2,51300,5.44,Urban/Street,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,the.savvytourist,https://www.tiktok.com/@the.savvytourist,"https://www.tiktok.com/@the.savvytourist/video/7590863168100945173, https://www.tiktok.com/@the.savvytourist/video/7593094175411752210","#japantravelguide, #hiddengemsjapan",6336,2,4396,5.31,Hidden Gem,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,big1500__,https://www.tiktok.com/@big1500__,"https://www.tiktok.com/@big1500__/video/7559606887117802783, https://www.tiktok.com/@big1500__/video/7561470797286608159","Shinjuku Gyoen Food Guide, Wagyu Burger Tokyo Review",179200,2,72200,5.29,Luxury,Tabinaka (JP focus)
S,EXPERIENCE,ASIA,tokyosauna,ridge.hayashi,https://www.tiktok.com/@ridge.hayashi,"https://www.tiktok.com/@ridge.hayashi/video/7484040859445447979, https://www.tiktok.com/@ridge.hayashi/video/7508136365155044650",Relaxing Spots in Tokyo,203300,2,423100,4.9,Hidden Gem,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,ridge.hayashi,https://www.tiktok.com/@ridge.hayashi,"https://www.tiktok.com/@ridge.hayashi/video/7508136365155044650, https://www.tiktok.com/@ridge.hayashi/video/7484040859445447979","#japanitinerary, #hiddengemsjapan",203700,2,686100,4.72,Luxury,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,halalfoodinjapan,https://www.tiktok.com/@halalfoodinjapan,"https://www.tiktok.com/@halalfoodinjapan/video/7492003721094712583, https://www.tiktok.com/@halalfoodinjapan/video/7501619968438439186","Best Halal food Tokyo, Best Halal Wagyu Tokyo",31200,2,31900,4.66,Luxury,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,hangrybynature,https://www.tiktok.com/@hangrybynature,"https://www.tiktok.com/@hangrybynature/video/7546974674199055623, https://www.tiktok.com/@hangrybynature/video/7584799878413323540","#japantravelguide, #povjapan",1900000,2,142100,4.44,Cinematic,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,nots,target30,https://www.tiktok.com/@target30,"https://www.tiktok.com/@target30/video/7608227960058957078, https://www.tiktok.com/@target30/video/7483450544598584598",#japanesecountryside,5716,2,24900,4.41,General,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,beyondtokyo_travel,https://www.tiktok.com/@beyondtokyo_travel,"https://www.tiktok.com/@beyondtokyo_travel/video/7537375501871205640, https://www.tiktok.com/@beyondtokyo_travel/video/7555835130678349057","#japanitinerary, #hiddengemsjapan",2486,2,263100,4.12,Hidden Gem,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,nots,myanimepassport.en,https://www.tiktok.com/@myanimepassport.en,"https://www.tiktok.com/@myanimepassport.en/video/7601099323786644744, https://www.tiktok.com/@myanimepassport.en/video/7595538751779294471",#animelocations,2142,2,5127,3.72,Kawaii,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,5w_tokyo_official,https://www.tiktok.com/@5w_tokyo_official,"https://www.tiktok.com/@5w_tokyo_official/video/7512057869479480583, https://www.tiktok.com/@5w_tokyo_official/video/7522435203445345554","Best Halal Wagyu Tokyo, Wagyu Burger Tokyo Review",1031,2,131500,3.71,Luxury,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,susuphotography,https://www.tiktok.com/@susuphotography,"https://www.tiktok.com/@susuphotography/video/7552587350069595399, https://www.tiktok.com/@susuphotography/video/7557656274582703378","JDM Tokyo, Tokyo Car Meet",775500,2,8800000,3.65,General,Global
S,LIFESTYLE,ASIA,nots,always.lost.in.tokyo,https://www.tiktok.com/@always.lost.in.tokyo,"https://www.tiktok.com/@always.lost.in.tokyo/video/7555891472877341959, https://www.tiktok.com/@always.lost.in.tokyo/video/7562944334623034632",#japanesestreet,952100,2,208500,3.63,Urban/Street,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,japan..no..1,https://www.tiktok.com/@japan..no..1,"https://www.tiktok.com/@japan..no..1/video/7596301630249733397, https://www.tiktok.com/@japan..no..1/video/7583170139386809620","#japanitinerary, #japantravelguide, #hiddengemsjapan, #japanesecountryside",1500000,2,8000000,3.56,General,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,adrianwidjy,https://www.tiktok.com/@adrianwidjy,"https://www.tiktok.com/@adrianwidjy/video/7608028682409512200, https://www.tiktok.com/@adrianwidjy/video/7595713881528470791",Unique Japan Souvenirs,426100,2,34000,3.08,General,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,nots,theanimescoop,https://www.tiktok.com/@theanimescoop,"https://www.tiktok.com/@theanimescoop/video/7544701994078883127, https://www.tiktok.com/@theanimescoop/video/7598470230821719310",#japansliceoflife,184000,2,7313,2.94,Kawaii,Tabinaka (JP focus)
S,FOOD,ASIA,zstea,junmoto_halal,https://www.tiktok.com/@junmoto_halal,"https://www.tiktok.com/@junmoto_halal/video/7575115729775758613, https://www.tiktok.com/@junmoto_halal/video/7578507279838825748","Halal Friendly Tokyo Guide, Best Halal food Tokyo",14300,2,7343,2.93,Urban/Street,Tabinaka (JP focus)
S,BEAUTY,ASIA,cafune,mandyywongg,https://www.tiktok.com/@mandyywongg,"https://www.tiktok.com/@mandyywongg/video/7537693107379342610, https://www.tiktok.com/@mandyywongg/video/7581500316793851144","Luxury Beauty Experience Japan, PrivateSalonTokyo",21600,2,13500,2.92,General,Tabinaka (JP focus)
S,BEAUTY,ASIA,cafune,curious_chlo,https://www.tiktok.com/@curious_chlo,"https://www.tiktok.com/@curious_chlo/video/7571743366010932535, https://www.tiktok.com/@curious_chlo/video/7580488894324477197","PrivateSalonTokyo, Tokyo Solo Female Travel",928,2,43000,2.91,Urban/Street,Tabinaka (JP focus)
S,EXPERIENCE,ASIA,tokyosauna,sunny_rung,https://www.tiktok.com/@sunny_rung,"https://www.tiktok.com/@sunny_rung/video/7506529013830028560, https://www.tiktok.com/@sunny_rung/video/7558057868960861457","Authentic Tokyo Experience, Luxury Spa Japan",364200,2,343200,2.89,Traditional/Zen,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,matcha_films,https://www.tiktok.com/@matcha_films,"https://www.tiktok.com/@matcha_films/video/7492713479766330642, https://www.tiktok.com/@matcha_films/video/7510955290930498834","#japanitinerary, #hiddengemsjapan",135200,2,27500,2.85,Traditional/Zen,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,nots,_dianainjapan,https://www.tiktok.com/@_dianainjapan,"https://www.tiktok.com/@_dianainjapan/video/7496719238497897750, https://www.tiktok.com/@_dianainjapan/video/7503547003423591682","#hiddengemsjapan, #japanesecountryside",134600,2,105200,2.85,Hidden Gem,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,travelwithkids3,https://www.tiktok.com/@travelwithkids3,"https://www.tiktok.com/@travelwithkids3/video/7498631009794051335, https://www.tiktok.com/@travelwithkids3/video/7521327147408051463",Family Friendly Japan,4395,2,9680,2.71,Luxury,Tabinaka (JP focus)
S,BEAUTY,ASIA,cafune,tess_wht,https://www.tiktok.com/@tess_wht,"https://www.tiktok.com/@tess_wht/video/7538795392440356118, https://www.tiktok.com/@tess_wht/video/7553248831094164758",Tokyo Nail Salon English Speaking,3382,2,44800,2.62,General,Tabinaka (JP focus)
S,BEAUTY,ASIA,cafune,miufromjapan,https://www.tiktok.com/@miufromjapan,"https://www.tiktok.com/@miufromjapan/video/7514148146256055570, https://www.tiktok.com/@miufromjapan/video/7604669961373502728","PrivateSalonTokyo, English Friendly Tokyo Guide",14200,2,5303,2.34,Urban/Street,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,ubumello,https://www.tiktok.com/@ubumello,"https://www.tiktok.com/@ubumello/video/7559187795042913544, https://www.tiktok.com/@ubumello/video/7566244843001761042","Daikoku PA, Tokyo Night Drive",308900,2,179000,2.34,Urban/Street,Global
S,EXPERIENCE,ASIA,creha,haggis.in.japan,https://www.tiktok.com/@haggis.in.japan,"https://www.tiktok.com/@haggis.in.japan/video/7553305609836186902, https://www.tiktok.com/@haggis.in.japan/video/7554721806138068246",Tokyo Gamers Guide,12700,2,3915,2.23,Urban/Street,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,nots,srrkvs,https://www.tiktok.com/@srrkvs,"https://www.tiktok.com/@srrkvs/video/7566235663079656726, https://www.tiktok.com/@srrkvs/video/7483164886449556758",#japansliceoflife,1766,2,16800,2.17,General,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,r34hunter_,https://www.tiktok.com/@r34hunter_,"https://www.tiktok.com/@r34hunter_/video/7540526249928559890, https://www.tiktok.com/@r34hunter_/video/7557400015769963794","Daikoku PA, Tokyo Car Meet",4901,2,40400,2.02,Hidden Gem,Global
S,FOOD,ASIA,zstea,tess_wht,https://www.tiktok.com/@tess_wht,"https://www.tiktok.com/@tess_wht/video/7526452055871966486, https://www.tiktok.com/@tess_wht/video/7570329392354807062","Shinjuku Gyoen Food Guide, Tokyo Hidden Gem Lunch",3380,2,7732,1.82,Hidden Gem,Tabinaka (JP focus)
S,TRAVEL,ASIA,nots,japan_walker_,https://www.tiktok.com/@japan_walker_,"https://www.tiktok.com/@japan_walker_/video/7573731269490576658, https://www.tiktok.com/@japan_walker_/video/7600400436767575317","#japanitinerary, #japantravelguide",988100,2,212800,1.81,Traditional/Zen,Tabinaka (JP focus)
S,EXPERIENCE,ASIA,tokyosauna,nathaniel_le,https://www.tiktok.com/@nathaniel_le,"https://www.tiktok.com/@nathaniel_le/video/7564089472392908062, https://www.tiktok.com/@nathaniel_le/video/7571349170053762334",Tokyo Solo Travel Men,2659,2,49800,1.72,General,Tabinaka (JP focus)
S,LIFESTYLE,ASIA,wakupaku,itsalyssaskins,https://www.tiktok.com/@itsalyssaskins,"https://www.tiktok.com/@itsalyssaskins/video/7515470884392488198, https://www.tiktok.com/@itsalyssaskins/video/7515853704264699142","Unique Japan Souvenirs, Japan Gift Ideas",53700,2,28900,1.49,Traditional/Zen,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,kyrohadorjp,https://www.tiktok.com/@kyrohadorjp,"https://www.tiktok.com/@kyrohadorjp/video/7520172309890469127, https://www.tiktok.com/@kyrohadorjp/video/7559590415637155092",Tokyo Gamers Guide,23500,2,68700,1.29,General,Global
S,BEAUTY,ASIA,cafune,layaliandco_,https://www.tiktok.com/@layaliandco_,"https://www.tiktok.com/@layaliandco_/video/7561482459750190358, https://www.tiktok.com/@layaliandco_/video/7562273171731221762",JapaneseManicure,421,2,27900,0.97,General,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,gr86054,https://www.tiktok.com/@gr86054,"https://www.tiktok.com/@gr86054/video/7531414188669897992, https://www.tiktok.com/@gr86054/video/7549817012881493256",Daikoku PA,2065,2,65000,0.73,General,Global
S,BEAUTY,ASIA,cafune,more.monaee,https://www.tiktok.com/@more.monaee,"https://www.tiktok.com/@more.monaee/video/7483089740116380974, https://www.tiktok.com/@more.monaee/video/7486506347551345966",Tokyo Solo Female Travel,163800,2,114800,0.72,General,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,achadayoo_,https://www.tiktok.com/@achadayoo_,"https://www.tiktok.com/@achadayoo_/video/7499427462993022215, https://www.tiktok.com/@achadayoo_/video/7549890130388045076",Tokyo Night Drive,200800,2,505400,0.69,General,Global
S,EXPERIENCE,AMERICA,creha,relaxmejapan,https://www.tiktok.com/@relaxmejapan,"https://www.tiktok.com/@relaxmejapan/video/7500145741004950792, https://www.tiktok.com/@relaxmejapan/video/7523161443609398536",Tokyo Night Drive,41500,2,85200,0.68,Urban/Street,Global
S,TRAVEL,ASIA,nots,claosserrano,https://www.tiktok.com/@claosserrano,"https://www.tiktok.com/@claosserrano/video/7546589598286204215, https://www.tiktok.com/@claosserrano/video/7548834891543219511","#japanitinerary, #japantravelguide",813400,2,62000,0.63,Luxury,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,1upem,https://www.tiktok.com/@1upem,"https://www.tiktok.com/@1upem/video/7499798523915930887, https://www.tiktok.com/@1upem/video/7531670542986956039","Japan Retro Game Hunting, Tokyo Game Hunting",41200,2,24300,0.5,General,Global
S,EXPERIENCE,AMERICA,creha,tokyocitypopclub,https://www.tiktok.com/@tokyocitypopclub,"https://www.tiktok.com/@tokyocitypopclub/video/7597479927457402132, https://www.tiktok.com/@tokyocitypopclub/video/7598833781813841173",Tokyo Night Drive,108,2,5738,0.47,Cinematic,Global
S,LIFESTYLE,ASIA,nots,aikotomijp,https://www.tiktok.com/@aikotomijp,"https://www.tiktok.com/@aikotomijp/video/7582033884229930257, https://www.tiktok.com/@aikotomijp/video/7580918967544417552",#japanesestreet,1450,2,24500,0.35,Luxury,Tabinaka (JP focus)
S,EXPERIENCE,AMERICA,creha,tokyocoreph,https://www.tiktok.com/@tokyocoreph,"https://www.tiktok.com/@tokyocoreph/video/7552466686687972616, https://www.tiktok.com/@tokyocoreph/video/7579237736419282183",Tokyo Gamers Guide,76700,2,619800,0.32,General,Global
S,LIFESTYLE,ASIA,nots,anonymous_10314,https://www.tiktok.com/@anonymous_10314,"https://www.tiktok.com/@anonymous_10314/video/7600352840237911303, https://www.tiktok.com/@anonymous_10314/video/7568465487948942599",#japanesestreet,1400000,2,3200000,0.22,Urban/Street,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,jasmineeleong,https://www.tiktok.com/@jasmineeleong,https://www.tiktok.com/@jasmineeleong/video/7564768514511326482,#japantravelguide,36100,1,2500000,13.17,General,Tabinaka (JP focus)
